@relation tweet
@attribute text string
@attribute country{"Nepal","Angola","Republik der Philippinen","Zambia","Uzbekistan","Suécia","Mongolia","Hungary","Bolivia","Francia","Luxembourg","Eesti","Japon","Україна","Senegal","Belarus'","Seychelles","Greece","Madagascar","Latvia","Somalia","Islamic Republic of Iran","Democratic Republic of Congo","Canadá","République Démocratique Du Congo","Viro","Lebanon","Vatican City","Spagna","Croatie","Regno Unito","Morocco","Republic of Croatia","Alemania","Emirati Arabi Uniti","Estonia","Azerbaijan","Montenegro","新加坡","Uganda","مملكة البحرين","Turks and Caicos Islands","Haiti","ญี่ปุ่น","Nicaragua","Vereinigte Staaten","Switzerland","Royaume du Maroc","Việt Nam","Grecia","Kazakhstan","Spanien","Romania","Germania","Kanada","Vietnam","भारत","Magyarország","Guadeloupe","Norge","Trinidad and Tobago","Hashemite Kingdom of Jordan","Cameroon","Kyrgyzstan","Malta","일본","Polska","Suomi","Bulgaria","Norway","Brunei","ישראל","Namibia","Reino Unido","Libya","Paraguay","Japón","Republic of Mozambique","","Ethiopia","Latvija","Bangladesh","Republic of Belarus","Georgia","لبنان","Martinique","Germany","Antigua and Barbuda","Zimbabwe","Republic of Mauritius","Schweiz","Tunisia","Guatemala","Mexique","Albania","Czech Republic","French Polynesia","Austria","الامارات العربية المتحدة","Svizzera","Algeria","Spanje","Islas Turcas y Caicos","Cuba","Moldova","Panamá","Central African Republic","Hellas","Ελλάς","Япония","Qatar","Curaçao","Ecuador","Poland","Monaco","Liban","Hrvatska","Cayman Islands","New Zealand","Botswana","România","Belgium","Cyprus","Guinea Bissau","Bélgica","دولة الكويت","Peru","Sint Maarten","Kuwait","Panama","Grécia","El Salvador","Republic of Serbia","Danmark","Беларусь","Österreich","Afghanistan","Spain","Espagne","Kenya","Sverige","República de Moçambique","Italy","Lesotho","België","Etats-Unis","Australia","Cambodia","Turkey","Bahrain","Andorra","Ghana","대한민국","Jamaica","Česká republika","Argentina","Украина","Ukraine","Denmark","Republic of Korea","مصر","Israel","Pakistan","Singapore","People's Republic of China","Portugal","المملكة العربية السعودية","France","Costa Rica","Kingdom of Saudi Arabia","Egypt","Republika ng Pilipinas","Mexico","Russia","Nederland","Ireland","Colombia","中华人民共和国","Finland","Thailand","Deutschland","Sweden","Tanzania","South Africa","India","España","United Kingdom","台灣","Italia","Türkiye","Espanya","Taiwan","The Netherlands","香港","Hong Kong","Nigeria","Россия","Malaysia","Dominican Republic","Venezuela","Republic of the Philippines","Estados Unidos","United Arab Emirates","Chile","Brazil","Indonesia","Sri Lanka","Japan","Brasil","México","Canada","ประเทศไทย","日本","United States"}
@data
"“Inequality must go ” #TENNISBALL2019 billiejeanking we salute you💚 @ The Ritz Carlton Washington D C https  t co bLH1GI5U0t  Washington DC  Washington Tennis & Education Foundation provides academic help to at risk children applying lessons learned on the tennis court to the classroom and beyond  1557156377666  null","United States"
"I don't like myself without a BEARD       🧔 😎 Attitude 😎🧔 @ Bangalore India https  t co lrrsxSRvvF  Bengaluru Karnataka  10th Sept 1992  1557156413659  null","India"
"Somewhere in Poland Płock #poland #plock #iphone #shotoniphone #shotoniphonexsmax #iphoneography w Płock Poland https  t co MjW1WK9n4u  Lodz Poland  Creator of Negative a PDF reader for night owls @ReadInNegative Swift Dev at @apparentsoft EditorInChief at http  MyApple pl  Guitarist at @SonusVena  1557156416664  null","Polska"
"❤️ em São Miguel do Iguaçu https  t co pTbwZAkl4M  São Miguel do Iguaçu Brasil  Médico veterinário  1557156427662  null","Brasil"
"A typical morning at the Gaffney household @ Town of Saugus Massachusetts https  t co kmpDEPeyDU  Boston USA  A 40 year old lover of life  1557156450666  null","United States"
"ร่วมพิธีถวายพระพรชัยมงคล อำเภอบ้านนาเดิม @ ที่ว่าการอำเภอบ้านนาเดิม https  t co ljJTO2wFe5  Bannadoem  Suratthani  👨🏻‍🎓 B Econ PSU  1557156455661  null","Thailand"
"Got to knock out this fun double helix flat yesterday #midwestpiercer #helixflatpiercing @ Big Brain Omaha https  t co RAtRmH9Bs8  Omaha NE  Father of 2 amazing boys and boyfriend to the most amazing woman I've ever known Letter carrier at USPS and Body Piercer at Big Brain Omaha and Big Brain West  1557156463662  null","United States"
"Bout to be outie like a belly button #travel #airplane #dallasbound @ Detroit Metro North Term Departures https  t co cSD8FQ7z6a  Glen Ellyn IL  null  1557156482665  null","United States"
"❌İNDİRİM ❌ İNDİRİM ❌ 💰39 90 ₺ 💎Sırt bağlamalı ince kaşkorse elbise 🔥S m l bedenler 💣üç renk 👒Kapıda nakit yada K k… https  t co DOJvemsjYQ  ⓂersiN  🔖👑💎ARDA AKGÜL BUTIK💎 👑🔖  1557156494665  null","Türkiye"
"This job is now open at Gracemont in #Cumming GA Follow us and turn on mobile alerts to hear about jobs like thes… https  t co nNzMrP5dpw  Atlanta GA  Follow this account for geo targeted Healthcare Nursing job tweets in Atlanta GA Need help Tweet us at @CareerArc  1557156504664  null","United States"
"Excited for next hands on Khandtiedhairextensions method training Sunday June 9th 🙌🌴 For more info   Link in Bio… https  t co AtvGTcBiwl  Winter Park Florida  Proverbs 3 5 Trust in the Lord with all your heartand lean not on your own understanding  1557156560665  null","United States"
"I'm at pERICKto's House in Macapa https  t co 2EJj1zyKs0  Fortaleza Brasil  Amapaense Engenheiro Florestal São Paulino de Coração snap erickbarbosap  1557156641661  null","Brasil"
"Incident cleared on I 65 SB @ MP261 6 ramp to EXIT 261B I 59 20 W in Birmingham  Alabama  Tweets from the ALGO Traffic System a service of the Alabama Dpt of Transportation Follow for construction incident and alert updates  1557156642659  null","United States"
"See our latest #Dallas TX job and click to apply Catering Manager  https  t co vHNaTwwmHG  New York and Tampa FL  Recruiting firm providing services to the collections call center management healthcare receivables healthcare accounting finance and sales industries  1557156645658  null","United States"
"Vient de publier une photo à Paris France https  t co WIp2GZ0gAE  null  ✌️  1557156718664  null","France"
"Such a lovely day looking after this little cutie #puppysitting #frenchbulldog #fleurthefrenchie #cutie @ Barrow in… https  t co I7Sj4ukO2h  Barrow In Furness UK  Single mum working fulltime with special needs kids and 1 very special boy I love NKOTB Danny Wood Follow 30 12 12 Donnie Wahlberg Follow 8 8 13  1557156727659  null","United Kingdom"
"Want to work at Epicor We're hiring in #Monterrey N L  Click the link in our bio for details on this job and mor… https  t co y8HCxPtJTr  Mexico  Follow this account for geo targeted Sales job tweets in Mexico Need help Tweet us at @CareerArc  1557156734660  null","Mexico"
"1 #رمضان صحة فطوركم 🌙🕌 ﺍَﻟﻠّﻬُﻢَّ ﺍﺟْﻌَﻞْ ﺻِﻴﺎﻣَﻨﺎ ﻣَﻘْﺒُﻮﻻً، ﻭَﺑِﺎﻟْﺒِﺮِّ ﻭَﺍﻟﺘَّﻘْﻮﻯ ﻣَﻮْﺻُﻮﻻً📿  Dubai United Arab Emirates  Architect interior designer                                  🇱🇾🇦🇪  1557156746666  null","United Arab Emirates"
"今日の宿 (@ 快活CLUB 阪急三国駅前店 in 大阪市 大阪府) https  t co AuJ7QTaZY3  null  蘭子に魔法をかけられた。もちょと音ゲーで生かされてる。適当にグラブル。  1557156760661  null","日本"
"Go with the flow 😌⏳ #gowiththeflow @ Moda Sahili https  t co zZ0wYXP7Hy  İstanbul Türkiye  Kötülüklerin büsbütün egemen olduğu namussuz bir çağdayız #Galatasaray  1557156766661  null","Türkiye"
"我❤️CQ @ Chongqing China https  t co rHTc3FLQGc  重庆  你看到的我 不是真正的我  1557156796665  null","中华人民共和国"
"الوضع طيران ستاربكس قهوى😂 (@ Starbucks Trolley  Qaser in Al Jahra Al Jahrah) https  t co lyZkLoeWXZ  الجهراء العظيمه💛  مغنيني،حُبك،عن،الكل،حتى،وإن،مّر،وقتي،بدونك0 0 https  tellonym me bart74  1557156796664  null","Kuwait"
"This #Pharmaceutical job might be a great fit for you Click the link in our bio to see it and more Vaccine Specia… https  t co qhFXoOjbK0  New York NY  Follow this account for geo targeted Pharm Biotech job tweets in New York NY Need help Tweet us at @CareerArc  1557156834666  null","United States"
"Matokeo ya ligi kuu Tanzania bara leo KMC yaendelea kujiweka sehemu salama @ Dar es Salaam Tanzania https  t co 8OVpeIOwyG  null  null  1557156838657  null","Tanzania"
"# 145 🇯🇵  ว้า รู้สึกไม่เป็นตัวเองเลย  was taken by @nnnnadee       #khunlom #ALoneboypage #KhunlomIN2019… https  t co 6g8lzuXu1z  null  ทำเพจท่องเที่ยวชื่อ ALoneBoypage  1557156845661  null","日本"
"Holiday destinations❤✈🌎✈🌍✈🌏✈❤ @FlorelaP la Istanbul Turkey https  t co NFqJgf1P8w  null  JOLLY VILLE REAL ESTATE vinde  cumpara  inchirieaza apartamente  case  vile  spatii comerciale  birouri hoteluri  pensiuni  fabrici  ferme  depozite  1557156873660  null","Türkiye"
"oldsouthcountrymarket bringing in some top quality prime meat offerings Picked up one of these 18 oz… https  t co WXFikQtPF8  null  null  1557156941665  null","United States"
"First Commonwealth Bank is hiring in #Latrobe PA Read about our latest #Banking job opening via the link in our b… https  t co 1bHeg8OKt5  Pittsburgh PA  Follow this account for geo targeted Banking job tweets in Pittsburgh PA Need help Tweet us at @CareerArc  1557156965665  null","United States"
"Can you recommend anyone for this job Cook 10 30 am to 7 00 pm Tuesday to Saturday  https  t co KEeuW06zWb #Hospitality #Clearfield UT  Salt Lake City UT  Follow this account for geo targeted Other job tweets in Salt Lake City UT Need help Tweet us at @CareerArc  1557156975657  null","United States"
"Criticism like rain should be gentle enough to nourish one's growth without destroying the roots  … https  t co 16ZYB3b7yc  North Providence Rhode Island  💚 It Works Distributor 💚Love what I do  https  twilightrebel itworks com 🌪️ Whirlwind Shaker Ambassador 10% off with my link  http  bit ly 2WPn3iQ  1557156980666  null","United States"
"#BLACKPEOPLE CONTROL YOUR NARRATIVE AND BUILD YOUR OWN BUSINESSES #BLACKEMPOWERMENT ✊✊✊ #BlackPrivilege Opportunit… https  t co sWodESnKX1  Seattle WA  To Connect Fertilize & Grow The Black Entrepreneurial Presence Within Cannabis By Bringing Awareness To The Global Black Cannabis Experience  1557157005662  null","United States"
"@blrcitytraffic extreme traffic jam Stuck here for more than 20 min Please do something It’s near rainbow childr… https  t co Nwt1mcsBZV  Bengaluru South India  null  1557157024662  null","India"
"⚠️MERCADILLO⚠️  Aquí están las fotos del mercadillo vecinal de Barajas (Madrid) Fue una mañana productiva aprendi… https  t co SQvcrhYWBl  Comunidad de Madrid España  Donde los pensamientos creativos se hacen realidad 💭 🎨 👩🏻‍🎨Artesanía exclusiva ✋🏼Hecho a mano 📩Por encargo  1557157047660  null","España"
"Si quieres resultados diferentes aprende a hacer cosas diferentes #Spinning 🔥🔥🔥 (@ Fitspin Cancun)… https  t co ws4KnvwePc  Cancun Mexico  Trofologa 🥗🍎🥑 Especialista en Nutricion Deportiva 🧘‍♀️🏋️‍♀️🏃‍♀️ 🌟Asesoria en #HealthyLifestyle 📧 islas jazmin@gmail com  1557157057663  null","México"
"#Espresso🍵 #Iftaar #RamadanKareem🌙 #GulfNews🇦🇪 #ETs🐾 @ Millennium Medical Center MMC IVF https  t co 7bv0d8fCdC  N 19°5' 0''  E 72°51' 0''  He is an IVF Consultant at MMC IVF Dubai & Head Medical Education Indira IVF India  He loves Art Exploring the world & Espresso  1557157148660  null","United Arab Emirates"
"Pressées de sortir  à Saint Jacques de la Lande https  t co nb68LwsfuB  Rennes FRANCE  DevOps iOS Developer High tech addict depuis quelques décennies de concerts et guitariste à mes heures perdues j'adore me rendre aux 4 coins du globe  1557157157657  null","France"
"Reposted from ladeevaah   My beautiful trad cake by @beautyanduevent and it tastes even better than it looks Cus… https  t co 95D7dsSbJ2  Port Harcourt Nigeria  book us now for your events  1557157178661  null","Nigeria"
"I realize that I may ending up being more danaherjohn than @Garry_Tonon and gordonlovesjiujitsu (In that I may not… https  t co eQdLDlt9Dn  Guangdong People's Republic of China  Expatriate MMA Fighter BJJ Purple Belt Capoeirista Coach (Football BJJ PT) Polyglot Geek Sneaker Aficionado To buy sneakers @Solereligion  1557157179664  null","People's Republic of China"
"I'm at Restoran Marshur Bukit Idaman in Batu Caves Selangor https  t co IFzzgS8kZC  null  Bakayaro Konoyaro  1557157222657  null","Malaysia"
"Graffiti Tracking Maxwell Park 2655 W Orange Ave Anaheim CA 92804 EE UU  ÜT 33 564277 117 709513  594 Graffiti Providers of TAGRS a web based Graffiti Tracking Solution  TAGRS Tracking and Automated Graffiti Reporting System Uses Smartphones to Catch Du  1557157357666  null","United States"
"#manicmonday #fatherhood (@ central park elementary school in Santa Clara CA) https  t co 6eW7ELiyPH  santa clara california  #dj martial artist (#태권도 #taekwondo) #boardsports athlete (#skateboarding #snowboarding) #crossfit enthusiast engineer  1557157460662  null","United States"
"Ucapkan Selamat Berpuasa Ramadhan 1440 H IA Harap Masyarakat Diberi Kesehatan https  t co rLqyHVIUlK kompasiana… https  t co gqQZBafqTq  Bantaeng  Computer Application Maintenance and Supplies (http  twiends com ambaeexe)  1557157476664  null","Indonesia"
"Slow moving maintenance vehicle two lanes closed in #Philadelphia on I 76 EB at Girard Ave jammed back to Cty Ave delay of 10 mins  Philadelphia PA  Total Traffic + Weather Network provides accurate & reliable real time traffic data for broadcast web wireless and navigation consumers  1557157570661  null","United States"
"❣️ Sharon Raydor ❣ #MaryMcDonnell #MajorCrimes #CrimesGraves #SharonRaydor 1Temporada  Ep 04… https  t co 5m65WRlz3P  RIO DE JANEIRO  @DanielaRomoWeb Mi Reina #AngélicaAragón Mi Reina Suprema Las Amoooo  Algo de magia algo de cielo  1557157605663  null","Brasil"
"@izmirguzeli poyraz çekimleri çok seviyor👏🙏👏💪 https  t co gYmtcOHJvY  null  null  1557157678657  null","Türkiye"
"#Better to #see something once than hear about it a thousand #times  #Nofilter #musiclife #musician @ Kufri India https  t co NxL7RI0mi8  Palampur India  #MarketingEngineer #Guitarist #Vocalist #SEO #Photography #DigitalMarketing #IndianClassicalMusic  1557157698663  null","India"
"If you're looking for work in #PortClinton OH check out this #Labor job via the link in our bio Boat Washer at MarineMax  Toledo OH  Follow this account for geo targeted General Labor job tweets in Toledo OH Need help Tweet us at @CareerArc  1557157710666  null","United States"
"CROSSMARK is hiring in #Alexandria VA Click the link in our bio to apply PRODUCT  EVENT DEMONSTRATOR  PART TIME #EventsMarketing  Baltimore MD  Follow this account for geo targeted Marketing Ad PR job tweets in Baltimore MD Need help Tweet us at @CareerArc  1557157716657  null","United States"
"Monday lady #sculpture #middleages #themostbeautifulvillagesintheworld #atthegates #lovefrance #riquewihr #alsace… https  t co IVcTMk71rN  Switzerland  Blogger F1 lover book and movie addict  1557157732663  null","France"
"#waterfall #greymarestail #nationaltrustforscotland #wildgoats #shabaan @ Grey Mare's Tail Moffat Hills https  t co qpedHEDVaw  Old Town Peebles Scotland  Career in Healthcare Keeping elderly in their own houses happy and relaxed Prospective nurse  1557157740657  null","United Kingdom"
"Trabajando aún Post Conque xD Cortesía del tocayo @hector__hdz en Querétaro Querétaro https  t co L1dwdPWhLs  Ar Tonelico Tower ~Eoria~  Keyblade MasterNobody HeartlessFotografo & CosplayerI'm all that's left or maybe I'm all there ever was  1557157760658  null","México"
"Gracias a mis hermanos de Spiritual los domingos de 7 am a 9 am La X por su respaldo a nuestro proyecto A nuestro… https  t co yDPVLhes5K  null  Pastor por la gracia de Dios  1557157834657  null","Estados Unidos"
"This job is now open at Lowe's in #LittleElm TX Follow us and turn on mobile alerts to hear about jobs like these… https  t co xFaViIPn4p  DFW Texas  Follow this account for geo targeted General Labor job tweets in DFW Texas Need help Tweet us at @CareerArc  1557157866661  null","United States"
"Isidoro Ruiz Marmoles &amp Granitos Waterjet Technology® Since 1994 El mármol resume la esencia de la elegancia nat… https  t co 1PAabpOiH4  España  Waterjet Technology® Since 1994 El mármol resume la esencia de la elegancia naturalidad versatilidad y encanto We are different   1557157872658  null","España"
"If you're looking for work in #NewOrleans LA check out this #Clerical job via the link in our bio Receptionist at OfficeTeam  New Orleans LA  Follow this account for geo targeted Office Clerical job tweets in New Orleans LA Need help Tweet us at @CareerArc  1557157899662  null","United States"
"Crack out a leg day (@ Xperience Fitness Brookfield in Brookfield WI w @sarita516) https  t co kINmqPFwix  Wisconsin  Workout addict eat well Growing runner many 5Ks 9x13 1 4x26 2 IG pktirish SC irishct '17 Ambassador Nuun Honey Stinger #BibRavePro  1557157933664  null","United States"
"I would love to show you my #listing at 6894 HOWELLS FERRY ROAD 16 #Mobile #AL #realestate https  t co AL1mZyc9zg  MOBILE AL  31 YEARS EXPERIENCE $176 MILLION CLOSED SALES ASSOC BROKER W ROBERTS BROS INC MAJOR IN RE FINANCE U OF A SEEN IT ALL G & B MKT SHORT SALE SPECIALIST  1557157952658  null","United States"
"If jobs with titles like STORE MANAGER sound appealing to you follow us to hear about these types of opportuniti… https  t co BHtsoH2FFJ  Delaware  Follow this account for geo targeted Retail job tweets in Delaware Non Metro Need help Tweet us at @CareerArc  1557157957662  null","United States"
"Lubumbashi 5 56pm sunset  Lubumbashi CD  Weather updates forecast warnings and information for Lubumbashi CD Sources http  OpenWeatherMap org USGS  1557158117663  null","Democratic Republic of Congo"
"カルチャートーク：Mummy Dさん＆DJ JINさん（野外フェス「人間交差点」について） https  t co LKGyc7NkHN https  t co EhQn1nflWd  品川区 東京都 JP  null  1557158165666  null","日本"
"Want to work at Allied Universal We're hiring in #Orlando FL Click for details https  t co o0ljf2dwU1 #security  Orlando FL  Follow this account for geo targeted Security job tweets in Orlando FL Need help Tweet us at @CareerArc  1557158229660  null","United States"
"Lavish nails ❤️ https  t co pZUZ05CWWY  null  To Thine own self be true  |1908 ✨  1557158233661  null","United States"
"I'm at Atakum Sahili in Samsun Türkiye https  t co glDLVO4TEn  Ankara Türkiye  31117  1557158265664  null","Türkiye"
"These IG barbers  he's is literally the 'Hottest ' barber ever 😫😂😪 #packahshit @ Edmonston Maryland https  t co eZrZFUDySl  ÜT 10 6501111 61 5106971  TYT Live On 94 1Fm Boom  1557158266657  null","United States"
"Construction on #FarRockawayBranch EB from New York Penn Station to Far Rockaway Station https  t co DiwXkRxY8U  New York State  Traffic & transit updates for all of New York State provided by New York State 511 Visit the website for more feeds  1557158317665  null","United States"
